ID Aluno,Academia,Cidade,Esporte,Status Civil,Data Check-in,Duração (Min)
8104,Fitness Up,Gondomar,Ciclyn,Casado(a),2023-05-30,113
1755,Fitness Up,Setubal,Musculação,Solteiro(a),2023-04-06,91
6237,Fitness Up,Setubal,Musculação,Viúvo(a),2023-09-10,23
4517,Fitness Up,Gondomar,Musculação,Viúvo(a),2023-07-19,12
1891,Fitness Up,Setubal,Ciclyn,Solteiro(a),2023-01-08,2
5990,Fitness Up,Espinho,Ciclyn,Casado(a),2023-06-03,16
9547,Fitness Up,Espinho,Musculação,Viúvo(a),2023-02-20,5
9209,Fitness Up,Espinho,Ciclyn,Divorciado(a),2023-04-06,58
9584,Fitness Up,Gondomar,Ciclyn,Viúvo(a),2023-07-12,18
1889,Fitness Up,Gondomar,Ciclyn,Viúvo(a),2024-02-23,40
9192,Fitness Up,Setubal,Musculação,Divorciado(a),2023-12-12,107
7766,Fitness Up,Gondomar,Musculação,Solteiro(a),2023-12-11,75
4709,Fitness Up,Setubal,Musculação,Divorciado(a),2023-03-04,77
2746,Fitness Up,Espinho,Yoga,Casado(a),2023-05-12,106
814,Fitness Up,Espinho,Yoga,Divorciado(a),2023-04-10,94
7959,Fitness Up,Matosinhos,Yoga,Divorciado(a),2023-09-12,110
9682,Fitness Up,Espinho,Yoga,Casado(a),2023-01-01,30
4574,Fitness Up,Gondomar,Ciclyn,Viúvo(a),2024-05-06,119
8795,Fitness Up,Espinho,Musculação,Viúvo(a),2023-01-06,94
717,Fitness Up,Gondomar,Yoga,Solteiro(a),2023-02-24,66
1755,Fitness Up,Setubal,Yoga,Viúvo(a),2023-06-09,84
4517,Fitness Up,Espinho,Ciclyn,Casado(a),2023-10-18,23
7800,Fitness Up,Gondomar,Ciclyn,Solteiro(a),2024-04-03,44
8220,Fitness Up,Matosinhos,Ciclyn,Casado(a),2023-04-05,37
4424,Fitness Up,Setubal,Musculação,Solteiro(a),2023-08-27,7
8376,Fitness Up,Gondomar,Ciclyn,Solteiro(a),2024-06-30,43
7793,Fitness Up,Matosinhos,Musculação,Divorciado(a),2023-10-15,108
696,Fitness Up,Espinho,Ciclyn,Viúvo(a),2023-03-02,48
6237,Fitness Up,Matosinhos,Ciclyn,Divorciado(a),2023-07-08,27
9028,Fitness Up,Espinho,Musculação,Casado(a),2023-08-27,49
1132,Fitness Up,Setubal,Yoga,Divorciado(a),2023-12-31,18
8795,Fitness Up,Gondomar,Yoga,Viúvo(a),2023-02-20,46
9186,Fitness Up,Gondomar,Yoga,Casado(a),2023-01-27,107
658,Fitness Up,Gondomar,Yoga,Viúvo(a),2024-03-11,73
5280,Fitness Up,Setubal,Ciclyn,Casado(a),2023-06-30,50
7766,Fitness Up,Matosinhos,Ciclyn,Viúvo(a),2023-09-10,98
1755,Fitness Up,Matosinhos,Yoga,Solteiro(a),2023-06-01,75
7197,Fitness Up,Matosinhos,Ciclyn,Solteiro(a),2024-04-30,12
3245,Fitness Up,Setubal,Ciclyn,Divorciado(a),2023-07-16,91
6237,Fitness Up,Espinho,Yoga,Solteiro(a),2024-05-10,91
9600,Fitness Up,Matosinhos,Yoga,Solteiro(a),2023-05-16,44
6665,Fitness Up,Matosinhos,Ciclyn,Casado(a),2023-01-08,54
1889,Fitness Up,Espinho,Yoga,Viúvo(a),2024-01-15,25
6087,Fitness Up,Setubal,Yoga,Solteiro(a),2023-09-04,4
9863,Fitness Up,Espinho,Musculação,Viúvo(a),2023-12-07,25
3807,Fitness Up,Gondomar,Yoga,Casado(a),2023-01-10,29
4020,Fitness Up,Espinho,Ciclyn,Viúvo(a),2024-04-05,98
4452,Fitness Up,Gondomar,Yoga,Viúvo(a),2024-05-16,93
8220,Fitness Up,Espinho,Ciclyn,Casado(a),2024-01-11,18
9103,Fitness Up,Matosinhos,Musculação,Divorciado(a),2024-03-21,9
784,Fitness Up,Matosinhos,Yoga,Casado(a),2023-03-25,9
4697,Fitness Up,Gondomar,Yoga,Casado(a),2023-03-22,70
3036,Fitness Up,Gondomar,Ciclyn,Solteiro(a),2023-05-22,32
2084,Fitness Up,Gondomar,Yoga,Divorciado(a),2024-03-19,33
1132,Fitness Up,Matosinhos,Yoga,Divorciado(a),2023-05-23,48
2307,Fitness Up,Espinho,Yoga,Casado(a),2023-01-10,81
5242,Fitness Up,Gondomar,Ciclyn,Solteiro(a),2023-04-19,86
9667,Fitness Up,Espinho,Yoga,Viúvo(a),2023-07-13,66
9909,Fitness Up,Gondomar,Ciclyn,Casado(a),2023-04-29,67
8313,Fitness Up,Matosinhos,Musculação,Solteiro(a),2024-03-20,116
2970,Fitness Up,Setubal,Ciclyn,Solteiro(a),2023-01-29,115
754,Fitness Up,Matosinhos,Musculação,Viúvo(a),2024-04-04,70
2619,Fitness Up,Setubal,Ciclyn,Casado(a),2024-01-12,10
9209,Fitness Up,Setubal,Musculação,Divorciado(a),2024-04-22,83
8313,Fitness Up,Gondomar,Ciclyn,Solteiro(a),2023-03-03,8
3083,Fitness Up,Gondomar,Musculação,Casado(a),2023-04-03,83
4020,Fitness Up,Matosinhos,Yoga,Casado(a),2024-03-03,92
4697,Fitness Up,Matosinhos,Yoga,Casado(a),2023-06-19,57
4697,Fitness Up,Gondomar,Musculação,Divorciado(a),2023-02-05,112
8849,Fitness Up,Matosinhos,Ciclyn,Viúvo(a),2023-10-14,55
1755,Fitness Up,Gondomar,Yoga,Casado(a),2023-11-23,20
5411,Fitness Up,Espinho,Ciclyn,Divorciado(a),2023-07-04,100
7886,Fitness Up,Espinho,Ciclyn,Solteiro(a),2023-10-22,49
9565,Fitness Up,Gondomar,Yoga,Divorciado(a),2023-10-21,16
2746,Fitness Up,Gondomar,Musculação,Viúvo(a),2024-02-04,18
2619,Fitness Up,Gondomar,Ciclyn,Casado(a),2024-01-07,65
5084,Fitness Up,Gondomar,Musculação,Divorciado(a),2023-04-11,74
5026,Fitness Up,Setubal,Yoga,Divorciado(a),2024-04-15,61
2754,Fitness Up,Gondomar,Ciclyn,Divorciado(a),2023-12-09,101
9268,Fitness Up,Setubal,Yoga,Solteiro(a),2023-02-25,29
8227,Fitness Up,Matosinhos,Yoga,Solteiro(a),2023-07-10,116
6665,Fitness Up,Espinho,Yoga,Viúvo(a),2023-05-23,54
2746,Fitness Up,Setubal,Musculação,Viúvo(a),2023-04-13,27
8846,Fitness Up,Setubal,Yoga,Casado(a),2023-04-07,28
9184,Fitness Up,Espinho,Ciclyn,Casado(a),2024-05-27,84
3728,Fitness Up,Setubal,Yoga,Viúvo(a),2024-05-05,37
1381,Fitness Up,Setubal,Ciclyn,Divorciado(a),2023-10-26,67
8220,Fitness Up,Gondomar,Yoga,Solteiro(a),2024-01-25,8
6273,Fitness Up,Espinho,Ciclyn,Solteiro(a),2023-08-02,41
1755,Fitness Up,Matosinhos,Ciclyn,Casado(a),2023-09-05,19
7800,Fitness Up,Matosinhos,Musculação,Casado(a),2023-10-10,50
5689,Fitness Up,Espinho,Musculação,Divorciado(a),2023-11-15,35
9186,Fitness Up,Gondomar,Musculação,Casado(a),2024-01-07,2
4697,Fitness Up,Gondomar,Yoga,Viúvo(a),2023-08-06,116
6986,Fitness Up,Gondomar,Ciclyn,Solteiro(a),2023-07-09,53
481,Fitness Up,Setubal,Ciclyn,Viúvo(a),2024-03-01,22
7403,Fitness Up,Matosinhos,Ciclyn,Casado(a),2023-05-13,27
2619,Fitness Up,Espinho,Ciclyn,Casado(a),2023-05-17,58
8078,Fitness Up,Setubal,Ciclyn,Solteiro(a),2023-05-19,9
7800,Fitness Up,Setubal,Yoga,Divorciado(a),2024-05-02,6
6087,Fitness Up,Matosinhos,Yoga,Casado(a),2023-05-11,62
74,Fitness Up,Gondomar,Musculação,Divorciado(a),2023-08-18,76
2928,Fitness Up,Espinho,Musculação,Divorciado(a),2024-04-27,65
9028,Fitness Up,Espinho,Yoga,Divorciado(a),2023-12-26,7
2578,Fitness Up,Espinho,Ciclyn,Viúvo(a),2024-04-11,57
6202,Fitness Up,Matosinhos,Ciclyn,Casado(a),2024-02-19,57
3245,Fitness Up,Matosinhos,Musculação,Solteiro(a),2024-02-23,26
2311,Fitness Up,Setubal,Musculação,Divorciado(a),2024-02-18,88
5631,Fitness Up,Gondomar,Yoga,Solteiro(a),2023-07-17,24
4458,Fitness Up,Espinho,Musculação,Casado(a),2023-07-21,23
8846,Fitness Up,Gondomar,Musculação,Viúvo(a),2023-02-07,120
4926,Fitness Up,Matosinhos,Ciclyn,Solteiro(a),2023-06-05,56
7691,Fitness Up,Matosinhos,Musculação,Divorciado(a),2023-08-26,87
7226,Fitness Up,Gondomar,Ciclyn,Solteiro(a),2024-04-30,35
8789,Fitness Up,Espinho,Musculação,Divorciado(a),2023-10-10,44
9967,Fitness Up,Matosinhos,Ciclyn,Solteiro(a),2024-06-22,70
840,Fitness Up,Setubal,Musculação,Casado(a),2023-01-21,22
4424,Fitness Up,Espinho,Ciclyn,Divorciado(a),2024-06-23,93
333,Fitness Up,Setubal,Ciclyn,Divorciado(a),2023-12-30,106
9909,Fitness Up,Gondomar,Musculação,Casado(a),2023-03-09,77
6923,Fitness Up,Matosinhos,Ciclyn,Divorciado(a),2023-11-25,18
784,Fitness Up,Setubal,Yoga,Solteiro(a),2024-04-22,70
5411,Fitness Up,Espinho,Ciclyn,Solteiro(a),2023-06-28,85
5242,Fitness Up,Espinho,Yoga,Casado(a),2023-09-13,111
2307,Fitness Up,Setubal,Musculação,Divorciado(a),2024-05-27,112
7800,Fitness Up,Matosinhos,Musculação,Viúvo(a),2023-02-10,27
9377,Fitness Up,Matosinhos,Musculação,Divorciado(a),2024-03-15,68
7896,Fitness Up,Gondomar,Yoga,Viúvo(a),2023-10-26,3
1657,Fitness Up,Matosinhos,Yoga,Viúvo(a),2023-04-27,18
4424,Fitness Up,Gondomar,Yoga,Viúvo(a),2023-02-10,120
1155,Fitness Up,Gondomar,Musculação,Viúvo(a),2024-06-07,9
9949,Fitness Up,Setubal,Musculação,Viúvo(a),2023-12-20,87
8116,Fitness Up,Matosinhos,Yoga,Solteiro(a),2023-10-10,114
4574,Fitness Up,Espinho,Ciclyn,Casado(a),2023-01-16,100
4018,Fitness Up,Gondomar,Ciclyn,Viúvo(a),2023-07-29,95
8675,Fitness Up,Espinho,Ciclyn,Viúvo(a),2023-03-20,108
2891,Fitness Up,Espinho,Musculação,Solteiro(a),2024-04-07,22
7766,Fitness Up,Gondomar,Musculação,Solteiro(a),2024-03-10,61
6202,Fitness Up,Gondomar,Musculação,Casado(a),2023-03-08,29
6273,Fitness Up,Matosinhos,Ciclyn,Solteiro(a),2023-04-14,38
1478,Fitness Up,Setubal,Musculação,Divorciado(a),2023-05-11,54
7482,Fitness Up,Matosinhos,Yoga,Casado(a),2024-02-16,15
9463,Fitness Up,Matosinhos,Musculação,Solteiro(a),2023-08-29,5
9836,Fitness Up,Matosinhos,Musculação,Divorciado(a),2024-05-18,83
2891,Fitness Up,Gondomar,Yoga,Divorciado(a),2023-07-20,12
7095,Fitness Up,Espinho,Ciclyn,Divorciado(a),2023-05-31,47
4418,Fitness Up,Setubal,Musculação,Solteiro(a),2023-12-26,26
295,Fitness Up,Matosinhos,Musculação,Solteiro(a),2024-05-04,47
8035,Fitness Up,Setubal,Musculação,Casado(a),2023-05-15,75
1196,Fitness Up,Matosinhos,Ciclyn,Casado(a),2023-01-03,103
5990,Fitness Up,Setubal,Ciclyn,Casado(a),2024-05-23,81
2928,Fitness Up,Espinho,Ciclyn,Casado(a),2023-10-10,94
2794,Fitness Up,Espinho,Yoga,Casado(a),2023-12-28,81
8035,Fitness Up,Espinho,Musculação,Solteiro(a),2023-06-19,109
7399,Fitness Up,Matosinhos,Yoga,Viúvo(a),2023-07-23,4
7095,Fitness Up,Matosinhos,Musculação,Divorciado(a),2023-09-04,52
74,Fitness Up,Setubal,Yoga,Divorciado(a),2023-01-23,116
8034,Fitness Up,Setubal,Ciclyn,Casado(a),2024-06-05,7
6202,Fitness Up,Gondomar,Yoga,Casado(a),2024-02-27,59
8116,Fitness Up,Espinho,Ciclyn,Solteiro(a),2024-06-09,22
8551,Fitness Up,Matosinhos,Yoga,Casado(a),2023-10-10,29
4443,Fitness Up,Gondomar,Yoga,Casado(a),2023-07-30,98
4020,Fitness Up,Setubal,Musculação,Viúvo(a),2024-05-26,88
9949,Fitness Up,Setubal,Ciclyn,Casado(a),2023-04-25,103
4066,Fitness Up,Gondomar,Yoga,Viúvo(a),2024-01-07,54
3909,Fitness Up,Espinho,Ciclyn,Viúvo(a),2023-01-23,107
2084,Fitness Up,Espinho,Yoga,Solteiro(a),2023-09-18,89
4709,Fitness Up,Espinho,Yoga,Divorciado(a),2023-05-23,8
2928,Fitness Up,Gondomar,Yoga,Solteiro(a),2023-01-24,117
7691,Fitness Up,Setubal,Yoga,Divorciado(a),2023-03-12,113
9450,Fitness Up,Espinho,Ciclyn,Divorciado(a),2024-05-30,44
5436,Fitness Up,Setubal,Yoga,Divorciado(a),2023-03-07,97
9209,Fitness Up,Matosinhos,Ciclyn,Divorciado(a),2023-05-08,46
7691,Fitness Up,Setubal,Musculação,Divorciado(a),2024-02-22,105
2845,Fitness Up,Matosinhos,Ciclyn,Solteiro(a),2023-06-05,80
7130,Fitness Up,Espinho,Musculação,Casado(a),2023-07-07,103
6923,Fitness Up,Matosinhos,Yoga,Casado(a),2024-01-25,92
4424,Fitness Up,Espinho,Yoga,Divorciado(a),2023-11-02,27
3369,Fitness Up,Gondomar,Musculação,Solteiro(a),2023-03-03,64
9967,Fitness Up,Matosinhos,Musculação,Divorciado(a),2024-06-30,65
455,Fitness Up,Matosinhos,Yoga,Divorciado(a),2023-12-25,48
2307,Fitness Up,Gondomar,Musculação,Casado(a),2023-01-02,111
4681,Fitness Up,Espinho,Yoga,Casado(a),2023-04-15,2
1445,Fitness Up,Setubal,Musculação,Solteiro(a),2023-03-12,40
6665,Fitness Up,Matosinhos,Yoga,Casado(a),2023-05-06,50
7393,Fitness Up,Setubal,Ciclyn,Solteiro(a),2023-05-21,7
6548,Fitness Up,Espinho,Ciclyn,Divorciado(a),2024-04-25,54
4424,Fitness Up,Setubal,Yoga,Divorciado(a),2023-07-19,74
6665,Fitness Up,Espinho,Yoga,Casado(a),2023-11-08,90
1919,Fitness Up,Matosinhos,Ciclyn,Divorciado(a),2023-11-16,57
1889,Fitness Up,Setubal,Musculação,Divorciado(a),2023-11-03,57
9282,Fitness Up,Setubal,Ciclyn,Viúvo(a),2023-11-24,14
2845,Fitness Up,Espinho,Ciclyn,Viúvo(a),2023-08-30,33
7793,Fitness Up,Matosinhos,Musculação,Divorciado(a),2024-02-06,100
8551,Fitness Up,Espinho,Yoga,Solteiro(a),2024-06-30,104
3519,Fitness Up,Setubal,Ciclyn,Viúvo(a),2023-07-21,1
9192,Fitness Up,Matosinhos,Ciclyn,Casado(a),2023-07-20,33
7095,Fitness Up,Matosinhos,Ciclyn,Casado(a),2023-10-17,3
5580,Fitness Up,Matosinhos,Ciclyn,Solteiro(a),2023-12-22,15
3369,Fitness Up,Setubal,Ciclyn,Casado(a),2023-04-23,70
7393,Fitness Up,Setubal,Musculação,Viúvo(a),2023-07-30,31
9209,Fitness Up,Matosinhos,Ciclyn,Viúvo(a),2023-12-17,13
1196,Fitness Up,Matosinhos,Ciclyn,Viúvo(a),2024-05-01,99
2578,Fitness Up,Setubal,Yoga,Solteiro(a),2024-02-02,97
6840,Fitness Up,Espinho,Yoga,Solteiro(a),2024-06-06,70
5280,Fitness Up,Gondomar,Yoga,Viúvo(a),2023-10-24,31
7793,Fitness Up,Setubal,Musculação,Solteiro(a),2023-12-30,117
6923,Fitness Up,Espinho,Musculação,Casado(a),2024-02-08,36
6925,Fitness Up,Espinho,Musculação,Viúvo(a),2024-04-30,44
2891,Fitness Up,Setubal,Ciclyn,Divorciado(a),2023-06-05,119
6494,Fitness Up,Matosinhos,Musculação,Viúvo(a),2024-01-12,6
4443,Fitness Up,Espinho,Ciclyn,Casado(a),2023-02-18,5
1063,Fitness Up,Gondomar,Musculação,Casado(a),2024-06-21,54
1063,Fitness Up,Setubal,Musculação,Viúvo(a),2023-08-14,35
9192,Fitness Up,Matosinhos,Musculação,Casado(a),2023-04-15,5
4926,Fitness Up,Espinho,Ciclyn,Viúvo(a),2023-03-23,58
4574,Fitness Up,Gondomar,Musculação,Divorciado(a),2023-03-20,94
268,Fitness Up,Gondomar,Yoga,Solteiro(a),2023-04-21,79
6986,Fitness Up,Espinho,Musculação,Solteiro(a),2024-03-31,104
1874,Fitness Up,Espinho,Ciclyn,Casado(a),2024-02-24,7
8035,Fitness Up,Matosinhos,Ciclyn,Casado(a),2023-10-13,34
7766,Fitness Up,Setubal,Musculação,Viúvo(a),2023-09-24,61
6087,Fitness Up,Setubal,Ciclyn,Solteiro(a),2023-05-29,56
2578,Fitness Up,Matosinhos,Ciclyn,Casado(a),2023-12-22,56
8164,Fitness Up,Gondomar,Ciclyn,Viúvo(a),2024-03-30,44
6273,Fitness Up,Setubal,Yoga,Casado(a),2023-01-08,108
8220,Fitness Up,Gondomar,Ciclyn,Divorciado(a),2023-11-21,88
658,Fitness Up,Matosinhos,Yoga,Divorciado(a),2024-05-08,3
1063,Fitness Up,Gondomar,Yoga,Casado(a),2024-04-14,68
7886,Fitness Up,Espinho,Yoga,Viúvo(a),2024-01-06,84
7403,Fitness Up,Matosinhos,Yoga,Divorciado(a),2023-06-30,80
6312,Fitness Up,Matosinhos,Yoga,Divorciado(a),2023-05-13,33
4269,Fitness Up,Matosinhos,Musculação,Solteiro(a),2024-04-27,13
2928,Fitness Up,Setubal,Ciclyn,Casado(a),2024-06-21,63
1381,Fitness Up,Setubal,Musculação,Viúvo(a),2023-09-06,67
1919,Fitness Up,Matosinhos,Musculação,Divorciado(a),2023-09-24,99
7399,Fitness Up,Gondomar,Musculação,Divorciado(a),2024-05-26,99
9209,Fitness Up,Setubal,Yoga,Divorciado(a),2023-08-12,8
5354,Fitness Up,Gondomar,Yoga,Divorciado(a),2024-06-26,71
6419,Fitness Up,Setubal,Ciclyn,Solteiro(a),2023-07-23,73
9672,Fitness Up,Espinho,Yoga,Casado(a),2023-07-16,30
6202,Fitness Up,Setubal,Musculação,Divorciado(a),2024-02-29,7
8104,Fitness Up,Matosinhos,Yoga,Divorciado(a),2023-01-27,35
8164,Fitness Up,Gondomar,Musculação,Casado(a),2023-08-29,112
696,Fitness Up,Matosinhos,Yoga,Viúvo(a),2024-06-17,87
9282,Fitness Up,Matosinhos,Musculação,Casado(a),2024-06-20,42
2891,Fitness Up,Gondomar,Musculação,Casado(a),2024-06-27,79
6576,Fitness Up,Gondomar,Musculação,Solteiro(a),2024-06-13,37
8675,Fitness Up,Setubal,Ciclyn,Divorciado(a),2023-12-25,9
8078,Fitness Up,Espinho,Ciclyn,Divorciado(a),2023-11-05,52
2307,Fitness Up,Matosinhos,Ciclyn,Casado(a),2023-02-08,7
699,Fitness Up,Matosinhos,Ciclyn,Divorciado(a),2023-02-09,60
7964,Fitness Up,Espinho,Yoga,Divorciado(a),2023-05-24,107
5941,Fitness Up,Setubal,Ciclyn,Solteiro(a),2023-05-25,78
6925,Fitness Up,Gondomar,Musculação,Divorciado(a),2024-03-08,57
9268,Fitness Up,Matosinhos,Musculação,Viúvo(a),2023-09-03,63
7872,Fitness Up,Setubal,Ciclyn,Viúvo(a),2023-02-11,101
9672,Fitness Up,Matosinhos,Yoga,Casado(a),2024-03-16,59
9547,Fitness Up,Gondomar,Musculação,Solteiro(a),2023-04-11,76
754,Fitness Up,Espinho,Musculação,Viúvo(a),2023-12-06,3
7766,Fitness Up,Espinho,Yoga,Solteiro(a),2024-05-31,3
7095,Fitness Up,Matosinhos,Ciclyn,Solteiro(a),2024-03-08,30
4856,Fitness Up,Matosinhos,Ciclyn,Divorciado(a),2024-06-16,63
1478,Fitness Up,Setubal,Musculação,Solteiro(a),2023-06-02,32
4719,Fitness Up,Matosinhos,Yoga,Solteiro(a),2024-06-03,29
7872,Fitness Up,Espinho,Musculação,Solteiro(a),2024-02-19,72
9186,Fitness Up,Setubal,Ciclyn,Solteiro(a),2023-11-12,79
1258,Fitness Up,Gondomar,Ciclyn,Casado(a),2023-09-16,99
5996,Fitness Up,Espinho,Musculação,Divorciado(a),2024-06-03,95
481,Fitness Up,Gondomar,Ciclyn,Casado(a),2024-02-04,93
6840,Fitness Up,Setubal,Musculação,Solteiro(a),2023-07-24,45
4066,Fitness Up,Gondomar,Yoga,Divorciado(a),2023-10-28,29
9463,Fitness Up,Gondomar,Musculação,Casado(a),2023-08-06,115
2619,Fitness Up,Setubal,Yoga,Viúvo(a),2023-08-26,93
8191,Fitness Up,Gondomar,Ciclyn,Divorciado(a),2023-08-18,10
8551,Fitness Up,Setubal,Ciclyn,Casado(a),2024-04-10,50
4697,Fitness Up,Gondomar,Yoga,Casado(a),2024-01-20,79
9909,Fitness Up,Gondomar,Musculação,Solteiro(a),2023-01-31,57
8376,Fitness Up,Matosinhos,Ciclyn,Solteiro(a),2023-07-10,41
8104,Fitness Up,Espinho,Yoga,Viúvo(a),2023-06-15,110
5026,Fitness Up,Matosinhos,Ciclyn,Casado(a),2024-06-24,116
717,Fitness Up,Setubal,Ciclyn,Solteiro(a),2023-03-06,49
1874,Fitness Up,Matosinhos,Ciclyn,Solteiro(a),2024-05-19,101
9028,Fitness Up,Setubal,Yoga,Divorciado(a),2023-11-02,20
4347,Fitness Up,Gondomar,Yoga,Casado(a),2024-04-09,41
4347,Fitness Up,Matosinhos,Ciclyn,Divorciado(a),2023-03-15,23
4681,Fitness Up,Setubal,Musculação,Casado(a),2023-12-13,113
3245,Fitness Up,Espinho,Yoga,Divorciado(a),2023-10-31,34
3961,Fitness Up,Setubal,Ciclyn,Viúvo(a),2024-05-14,75
6576,Fitness Up,Gondomar,Yoga,Solteiro(a),2023-12-16,113
8034,Fitness Up,Matosinhos,Ciclyn,Solteiro(a),2023-01-14,15
74,Fitness Up,Espinho,Ciclyn,Viúvo(a),2023-12-16,45
2619,Fitness Up,Espinho,Ciclyn,Casado(a),2023-07-03,2
8376,Fitness Up,Setubal,Yoga,Viúvo(a),2024-02-19,69
658,Fitness Up,Matosinhos,Yoga,Casado(a),2023-11-07,7
2307,Fitness Up,Setubal,Musculação,Divorciado(a),2023-06-01,21
7964,Fitness Up,Espinho,Yoga,Divorciado(a),2024-06-18,21
9667,Fitness Up,Gondomar,Yoga,Solteiro(a),2024-02-18,26
9304,Fitness Up,Matosinhos,Ciclyn,Divorciado(a),2023-08-31,3
9184,Fitness Up,Setubal,Yoga,Divorciado(a),2024-03-29,115
9545,Fitness Up,Matosinhos,Yoga,Casado(a),2024-01-28,21
7403,Fitness Up,Gondomar,Ciclyn,Viúvo(a),2023-08-13,40
3096,Fitness Up,Setubal,Yoga,Solteiro(a),2023-05-18,95
9682,Fitness Up,Espinho,Ciclyn,Divorciado(a),2024-06-16,118
9268,Fitness Up,Gondomar,Ciclyn,Solteiro(a),2024-04-26,83
9399,Fitness Up,Espinho,Yoga,Solteiro(a),2023-06-26,67
7174,Fitness Up,Espinho,Musculação,Casado(a),2023-08-07,33
3073,Fitness Up,Gondomar,Musculação,Solteiro(a),2023-09-29,64
9184,Fitness Up,Espinho,Musculação,Solteiro(a),2024-04-03,16
5084,Fitness Up,Setubal,Yoga,Viúvo(a),2023-12-23,62
7964,Fitness Up,Espinho,Ciclyn,Solteiro(a),2023-03-19,29
8795,Fitness Up,Setubal,Ciclyn,Viúvo(a),2024-03-13,25
6237,Fitness Up,Gondomar,Musculação,Solteiro(a),2024-03-03,86
3005,Fitness Up,Setubal,Yoga,Casado(a),2023-01-20,4
4445,Fitness Up,Setubal,Musculação,Solteiro(a),2024-04-16,90
4066,Fitness Up,Setubal,Musculação,Divorciado(a),2024-02-20,57
4458,Fitness Up,Gondomar,Ciclyn,Divorciado(a),2023-02-08,115
3005,Fitness Up,Gondomar,Yoga,Casado(a),2024-05-17,103
4574,Fitness Up,Setubal,Musculação,Casado(a),2023-11-11,4
455,Fitness Up,Setubal,Musculação,Divorciado(a),2023-05-16,72
8551,Fitness Up,Espinho,Yoga,Divorciado(a),2023-06-10,54
7959,Fitness Up,Espinho,Yoga,Divorciado(a),2023-05-23,29
4856,Fitness Up,Setubal,Ciclyn,Viúvo(a),2023-10-31,30
9377,Fitness Up,Espinho,Ciclyn,Casado(a),2023-12-25,81
4719,Fitness Up,Matosinhos,Musculação,Solteiro(a),2023-10-16,44
3245,Fitness Up,Gondomar,Yoga,Casado(a),2023-12-31,102
6202,Fitness Up,Espinho,Ciclyn,Divorciado(a),2024-06-25,31
7793,Fitness Up,Gondomar,Yoga,Viúvo(a),2023-12-19,117
9209,Fitness Up,Gondomar,Yoga,Casado(a),2023-01-31,102
5242,Fitness Up,Gondomar,Ciclyn,Casado(a),2024-05-11,17
6840,Fitness Up,Matosinhos,Musculação,Solteiro(a),2023-05-21,24
5436,Fitness Up,Setubal,Yoga,Casado(a),2024-04-08,87
1196,Fitness Up,Setubal,Musculação,Casado(a),2023-05-22,20
840,Fitness Up,Espinho,Yoga,Casado(a),2024-03-20,87
784,Fitness Up,Setubal,Musculação,Divorciado(a),2023-03-04,18
717,Fitness Up,Setubal,Yoga,Divorciado(a),2023-01-25,14
2708,Fitness Up,Espinho,Ciclyn,Viúvo(a),2023-07-12,44
8104,Fitness Up,Matosinhos,Musculação,Viúvo(a),2024-05-10,25
5242,Fitness Up,Matosinhos,Ciclyn,Divorciado(a),2023-04-30,19
2311,Fitness Up,Gondomar,Musculação,Viúvo(a),2023-06-23,21
5580,Fitness Up,Setubal,Musculação,Divorciado(a),2023-08-17,91
7226,Fitness Up,Setubal,Ciclyn,Divorciado(a),2023-07-11,107
754,Fitness Up,Matosinhos,Musculação,Solteiro(a),2024-03-22,98
6576,Fitness Up,Setubal,Musculação,Solteiro(a),2023-02-24,67
4843,Fitness Up,Setubal,Ciclyn,Divorciado(a),2023-12-04,41
600,Fitness Up,Matosinhos,Musculação,Viúvo(a),2023-11-24,99
8846,Fitness Up,Matosinhos,Ciclyn,Solteiro(a),2023-01-25,114
1132,Fitness Up,Setubal,Yoga,Casado(a),2023-07-25,95
8849,Fitness Up,Espinho,Yoga,Viúvo(a),2023-03-22,37
268,Fitness Up,Espinho,Musculação,Casado(a),2024-04-27,63
3909,Fitness Up,Setubal,Yoga,Casado(a),2023-03-14,87
4020,Fitness Up,Matosinhos,Musculação,Viúvo(a),2023-09-22,84
1094,Fitness Up,Setubal,Yoga,Viúvo(a),2023-12-02,92
9836,Fitness Up,Setubal,Ciclyn,Viúvo(a),2023-08-15,19
8116,Fitness Up,Setubal,Yoga,Solteiro(a),2023-03-27,117
4926,Fitness Up,Gondomar,Ciclyn,Divorciado(a),2024-01-19,2
8313,Fitness Up,Espinho,Ciclyn,Divorciado(a),2024-05-12,67
3961,Fitness Up,Matosinhos,Musculação,Solteiro(a),2024-05-23,89
3728,Fitness Up,Espinho,Ciclyn,Viúvo(a),2023-01-23,38
7800,Fitness Up,Espinho,Musculação,Casado(a),2023-05-26,32
840,Fitness Up,Gondomar,Yoga,Casado(a),2024-05-10,114
4269,Fitness Up,Espinho,Yoga,Casado(a),2023-12-05,4
5354,Fitness Up,Espinho,Ciclyn,Casado(a),2023-02-21,119
600,Fitness Up,Espinho,Yoga,Viúvo(a),2024-02-21,118
6576,Fitness Up,Matosinhos,Yoga,Divorciado(a),2024-05-27,103
5689,Fitness Up,Gondomar,Yoga,Solteiro(a),2024-03-21,67
9184,Fitness Up,Gondomar,Yoga,Divorciado(a),2024-02-04,119
9268,Fitness Up,Gondomar,Musculação,Viúvo(a),2023-07-10,37
2307,Fitness Up,Gondomar,Yoga,Divorciado(a),2023-02-28,75
